,Region,Country_Code,Country_or_area,City_Code,City,data_sources_UN,City_Definition,Latitude,Longitude,year,population
10278,Africa,508,Mozambique,21907,Chimoio,"Censuses of 1960, 1980, 1997, 2007 and 2017.",City Proper,-19.11639,33.48333,1996,167.08
10279,Africa,508,Mozambique,21910,Maputo,"Censuses of 1950, 1960, 1970, 1980, 1997, 2007 and 2017.",City Proper,-25.96528,32.58917,1996,953.265
10280,Africa,508,Mozambique,21911,Matola,"Censuses of 1960, 1980, 1997, 2007 and 2017; UN Estimate for 2018.",City Proper,-25.96222,32.45889,1996,419.696
10281,Africa,508,Mozambique,21914,Nampula,"Censuses of 1950, 1960, 1970, 1980, 1997, 2007 and 2017.",City Proper,-15.11646,39.2666,1996,299.862
10282,Africa,508,Mozambique,21916,Quelimane,"Censuses of 1960, 1970, 1980, 1997, 2007 and 2017.",City Proper,-17.87861,36.88833,1996,144.333
10283,Africa,508,Mozambique,21917,Tete,"Censuses of 1960, 1970, 1980, 1997, 2007 and 2017.",City Proper,-16.15639,33.58667,1996,99.344
10284,Africa,516,Namibia,21925,Windhoek,"Censuses of 1951, 1960, 1970, 1981, 1991, 2001 and 2011.",Urban Agglomeration,-22.55941,17.08323,1996,185.874
10285,Africa,562,Niger,21972,Niamey,"Censuses of 1977, 1988, 2001 and 2012; Estimates for 1962 and 1966.",City Proper,13.51366,2.1098,1996,578.447
10286,Africa,562,Niger,21973,Zinder,"Censuses of 1977, 1988, 2001 and 2012; Estimates for 1956, 1959 and 1962.",City Proper,13.80716,8.9881,1996,149.387
10287,Africa,566,Nigeria,21974,Aba,"Censuses of 1953, 1963, 1991 and 2006; UN Estimate for 1983.",Urban Agglomeration,5.10658,7.36667,1996,565.973
10288,Africa,566,Nigeria,206382,Abakaliki,"Estimates for 1950, 1960, 1970, 1980, 1990, 2000 and 2010.",Urban Agglomeration,6.31625,8.11691,1996,158.844
10289,Africa,566,Nigeria,21975,Abeokuta,"Censuses of 1953, 1963 and 1991; Estimate for 2010.",City Proper,7.15,3.35,1996,376.659
10290,Africa,566,Nigeria,21976,Abuja,"Censuses of 1991 and 2006; UN Estimates for 1953, 1963 and 2013.",Urban Agglomeration,9.05735,7.48976,1996,577.028
10291,Africa,566,Nigeria,21977,Ado-Ekiti,"Census of 1953; Estimates for 1970, 1980, 1990, 2000 and 2010.",City Proper,7.621,5.2215,1996,206.036
10292,Africa,566,Nigeria,21978,Akure,"Censuses of 1953, 1963 and 1991; Estimate for 2010.",City Proper,7.25256,5.19312,1996,281.846
10293,Africa,566,Nigeria,21980,Bauchi,Censuses of 1963 and 1991; Estimate for 2010.,Urban Agglomeration,10.31344,9.84327,1996,244.975
10294,Africa,566,Nigeria,21981,Benin City,"Censuses of 1953, 1963, 1991 and 2006.",Urban Agglomeration,6.33504,5.62749,1996,869.516
10295,Africa,566,Nigeria,206384,Birnin Kebbi,"Estimates for 1960, 1970, 1980, 1990, 2000 and 2010.",Urban Agglomeration,12.45389,4.1975,1996,143.866
10296,Africa,566,Nigeria,21982,Calabar,"Census of 1953; Estimates for 1970, 1980, 1990, 2000 and 2010.",Urban Agglomeration,4.9517,8.322,1996,205.072
10297,Africa,566,Nigeria,21985,Effon Alaiye,Censuses of 1963 and 1991.,City Proper,7.65,4.91667,1996,183.104
10298,Africa,566,Nigeria,21986,Enugu,"Census of 1953; Estimates for 1970, 1980, 1990, 2000 and 2010.",City Proper,6.4402,7.4943,1996,422.239
10299,Africa,566,Nigeria,21987,Gboko,"Census of 1963; Estimates for 1950, 1960, 1970, 1980, 1990, 2000 and 2010.",City Proper,7.326835,9.003405,1996,217.005
10300,Africa,566,Nigeria,21988,Gombe,Censuses of 1963 and 1991; Estimate for 2010.,City Proper,10.28969,11.16729,1996,196.311
10301,Africa,566,Nigeria,206392,Gwagwalada,"Estimates for 1970, 1980, 1990, 2000 and 2010.",Urban Agglomeration,8.94139,7.09194,1996,51.212
10302,Africa,566,Nigeria,21990,Ibadan,"Censuses of 1953, 1963, 1991 and 2006.",Urban Agglomeration,7.38778,3.89639,1996,2039.842
10303,Africa,566,Nigeria,21991,Ife,"Census of 1953; Estimates for 1970, 1980, 1990, 2000 and 2010.",City Proper,7.477328,4.558853,1996,208.522
10304,Africa,566,Nigeria,206381,Igbidu,"Estimates for 1990, 2000 and 2010.",Urban Agglomeration,6.068322,8.116942,1996,259.203
10305,Africa,566,Nigeria,21992,Ijebu-Ode,"Estimates for 1950, 1960, 1970, 1980, 1990, 2000 and 2010.",City Proper,6.81609,3.91588,1996,170.656
10306,Africa,566,Nigeria,23537,Ikorodu,"Census of 1991; Estimates for 1950, 1960, 1970, 1980, 2000 and 2010.",City Proper,6.608716,3.510823,1996,239.369
10307,Africa,566,Nigeria,21995,Ikot Ekpene,Censuses of 1963 and 1991.,City Proper,5.17938,7.71082,1996,143.97
10308,Africa,566,Nigeria,21997,Ilesha,"Census of 1953; Estimates for 1960, 1970, 1980, 1990, 2000 and 2010.",City Proper,7.61667,4.73333,1996,147.919
10309,Africa,566,Nigeria,21998,Ilorin,"Censuses of 1963, 1991 and 2006; UN Estimate for 1983.",Urban Agglomeration,8.5,4.55,1996,583.719
10310,Africa,566,Nigeria,22003,Jos,"Censuses of 1953, 1963, 1991 and 2006; UN Estimate for 1983.",Urban Agglomeration,9.91667,8.9,1996,558.247
10311,Africa,566,Nigeria,22004,Kaduna,"Censuses of 1953 and 1963; Estimates for 1970, 1980, 1990, 2000 and 2010.",City Proper,10.52224,7.43828,1996,841.271
10312,Africa,566,Nigeria,22005,Kano,"Censuses of 1953, 1963, 1991 and 2006; UN Estimate for 1983.",Urban Agglomeration,12.00012,8.51672,1996,2389.649
10313,Africa,566,Nigeria,22006,Katsina,"Census of 1953; Estimates for 1970, 1980, 1990, 2000 and 2010.",City Proper,12.98943,7.60063,1996,204.5
10314,Africa,566,Nigeria,206385,Lafia,"Estimates for 1950, 1960, 1970, 1980, 1990, 2000 and 2010.",Urban Agglomeration,8.48333,8.51667,1996,151.427
10315,Africa,566,Nigeria,22007,Lagos,"Censuses of 1953, 1963, 1991 and 2006; Estimates for 1971 and 2015.",Urban Agglomeration,6.45306,3.39583,1996,6222.575
10316,Africa,566,Nigeria,206383,Lokoja,"Estimates for 1950, 1960, 1970, 1980, 1990, 2000 and 2010.",Urban Agglomeration,7.80236,6.743,1996,109.641
10317,Africa,566,Nigeria,22008,Maiduguri,"Census of 1953; Estimates for 1970, 1980, 1990, 2000 and 2010.",City Proper,11.84644,13.16027,1996,546.136
10318,Africa,566,Nigeria,23539,Makurdi,Censuses of 1963 and 1991; Estimate for 2010.,City Proper,7.7411,8.5121,1996,177.582
10319,Africa,566,Nigeria,23540,Minna,Censuses of 1963 and 1991; Estimate for 2010; UN Estimate for 1983.,Urban Agglomeration,9.61389,6.55694,1996,217.242
10320,Africa,566,Nigeria,23542,Nnewi,"Estimates for 1960, 1970, 1980, 1990 and 2000.",City Proper,6.01986,6.91478,1996,233.311
10321,Africa,566,Nigeria,22009,Ogbomosho,"Estimates for 1950, 1960, 1970, 1980, 1990, 2000 and 2010.",City Proper,8.132406,4.243307,1996,185.144
10322,Africa,566,Nigeria,22010,Okene,"Census of 1953; Estimates for 1970, 1980, 1990, 2000 and 2010.",City Proper,7.550727,6.233654,1996,140.064
10323,Africa,566,Nigeria,22011,Okpogho,Census of 1991; UN Estimate for 1953.,City Proper,6.440393,7.284425,1996,132.348
10324,Africa,566,Nigeria,22012,Ondo,"Census of 1953; Estimates for 1970, 1980, 1990, 2000 and 2010.",City Proper,7.1,4.83333,1996,225.492
10325,Africa,566,Nigeria,22013,Onitsha,"Censuses of 1953, 1963, 1991 and 2006.",Urban Agglomeration,6.14543,6.78845,1996,438.473
10326,Africa,566,Nigeria,22014,Oshogbo,"Censuses of 1953, 1963 and 1991; Estimate for 2010.",Urban Agglomeration,7.76667,4.56667,1996,458.007
10327,Africa,566,Nigeria,22015,Owerri,"Estimates for 1960, 1970, 1980, 1990, 2000 and 2010.",City Proper,5.48333,7.03041,1996,337.225
10328,Africa,566,Nigeria,22017,Oyo,"Census of 1953; Estimates for 1970, 1980, 1990, 2000 and 2010.",City Proper,7.85,3.93333,1996,216.946
10329,Africa,566,Nigeria,22018,Port Harcourt,"Censuses of 1953, 1963, 1991 and 2006; UN Estimate for 1983.",Urban Agglomeration,4.77742,7.0134,1996,889.269
10330,Africa,566,Nigeria,206386,Potiskum,"Estimates for 1950, 1960, 1970, 1980, 1990, 2000 and 2010.",Urban Agglomeration,11.7091,11.0694,1996,76.695
10331,Africa,566,Nigeria,22020,Saki,Censuses of 1953 and 1991; Estimate for 2010.,City Proper,8.66667,3.38333,1996,112.862
10332,Africa,566,Nigeria,22021,Sokoto,"Census of 1953; Estimates for 1970, 1980, 1990, 2000 and 2010.",City Proper,13.06092,5.23902,1996,314.811
10333,Africa,566,Nigeria,22022,Umuahia,Censuses of 1963 and 1991.,City Proper,5.52627,7.48959,1996,192.243
10334,Africa,566,Nigeria,206379,Uyo,"Estimates for 1950, 1960, 1970, 1980, 1990 and 2000.",Urban Agglomeration,5.05127,7.9335,1996,276.424
10335,Africa,566,Nigeria,22023,Warri,"Census of 1953; Estimates for 1970, 1980, 1990, 2000 and 2010.",Urban Agglomeration,5.51667,5.75,1996,250.163
10336,Africa,566,Nigeria,22024,Zaria,"Censuses of 1953, 1963, 1991 and 2006; UN Estimate for 1983.",Urban Agglomeration,11.11128,7.7227,1996,628.718
10337,Africa,646,Rwanda,22404,Kigali,"Censuses of 1970, 1978, 1991, 2002 and 2012; Estimate for 1960; Sample Survey of 1996.",City Proper,-1.947364,30.057897,1996,347.36
10338,Africa,686,Senegal,22439,Dakar,"Censuses of 1951, 1955, 1976, 1988, 2002 and 2013; Estimate for 1969; Sample Survey of 1961.",Urban Agglomeration,14.6937,-17.44406,1996,1653.914
10339,Africa,686,Senegal,204181,Rufisque,"Censuses of 1951, 1988, 2002 and 2013; Sample Survey of 1961.",City Proper,14.717168,-17.273316,1996,162.604
10340,Africa,686,Senegal,22442,Thies,"Censuses of 1951, 1976, 1988, 2002 and 2013; Estimate for 1954; Sample Survey of 1961.",City Proper,14.8,-16.933333,1996,212.986
10341,Africa,694,Sierra Leone,22445,Freetown,"Censuses of 1963, 1974, 1985, 2004 and 2015.",City Proper,8.484,-13.22994,1996,623.621
10342,Africa,706,Somalia,204111,Berbera,"Estimates for 1972, 1984 and 2007.",Urban Agglomeration,10.43959,45.01432,1996,151.541
10343,Africa,706,Somalia,204112,Hargeysa,"Estimates for 1963, 1982 and 2007.",Urban Agglomeration,9.56,44.065,1996,301.765
10344,Africa,706,Somalia,204113,Kismaayo,"Estimates for 1963, 1972, 1982, 1984 and 2007.",City Proper,-0.366667,42.533333,1996,152.167
10345,Africa,706,Somalia,22476,Merca,"Estimates for 1953, 1963, 1982 and 2007.",Urban Agglomeration,1.71594,44.77166,1996,201.99
10346,Africa,706,Somalia,22477,Muqdisho (Mogadishu),"Census of 1975; Estimates for 1955, 1959, 1963, 1982, 1984 and 2001; Sample Survey of 2014; UN Estimates for 1991, 2007, 2007 and 2011.",Urban Agglomeration,2.041636,45.343492,1996,1157.279
10347,Africa,710,South Africa,22479,Bloemfontein,"Censuses of 1951, 1960, 1970, 1985, 1991, 1996, 2001 and 2011.",Urban Agglomeration,-29.12106,26.214,1996,321.164
10348,Africa,710,South Africa,22481,Cape Town,"Censuses of 1951, 1960, 1970, 1985, 1991, 1996, 2001 and 2011.",Urban Agglomeration,-33.92584,18.42322,1996,2510.985
10349,Africa,710,South Africa,22482,Durban (Ethekwini),"Censuses of 1951, 1960, 1970, 1991, 1996, 2001 and 2011.",Urban Agglomeration,-29.8579,31.0292,1996,2239.703
10350,Africa,710,South Africa,22483,East London (Buffalo City),"Censuses of 1951, 1960, 1970, 1985, 1991, 1996, 2001 and 2011.",Metropolitan area,-33.01529,27.91162,1996,495.218
10351,Africa,710,South Africa,22484,Ekurhuleni,"Censuses of 1951, 1960, 1970, 1985, 1991, 1996, 2001 and 2011.",Urban Agglomeration,-26.25,28.33,1996,1979.31
10352,Africa,710,South Africa,22486,Johannesburg,"Censuses of 1960, 1970, 1985, 1991, 1996, 2001 and 2011.",Urban Agglomeration,-26.20227,28.04363,1996,2555.956
10353,Africa,710,South Africa,22497,Pietermaritzburg (The Msunduzi),"Censuses of 1951, 1960, 1970, 1985, 1991, 1996, 2001 and 2011.",Urban Agglomeration,-29.61678,30.39278,1996,387.77
10354,Africa,710,South Africa,22498,Polokwane,"Censuses of 1985, 1991, 1996, 2001 and 2011.",Urban Agglomeration,-23.90448,29.46885,1996,104.911
10355,Africa,710,South Africa,22499,Port Elizabeth (Nelson Mandela Bay),"Censuses of 1951, 1960, 1970, 1985, 1991, 1996, 2001 and 2011.",Metropolitan area,-33.91799,25.57007,1996,940.235
10356,Africa,710,South Africa,22501,Pretoria,"Censuses of 1951, 1960, 1970, 1985, 1991, 1996, 2001 and 2011.",Urban Agglomeration,-25.74486,28.18783,1996,955.025
10357,Africa,710,South Africa,22503,Rustenburg,"Censuses of 1951, 1970, 1985, 1991, 1996, 2001 and 2011.",Urban Agglomeration,-25.66756,27.24208,1996,83.399
10358,Africa,710,South Africa,23941,Soshanguve,"Censuses of 1996, 2001 and 2011; UN Estimate for 1951.",Urban Agglomeration,-25.47288,28.09919,1996,504.94
10359,Africa,710,South Africa,22505,Vereeniging,"Censuses of 1951, 1960, 1970, 1985, 1996, 2001 and 2011.",Urban Agglomeration,-26.67313,27.92615,1996,582.789
10360,Africa,710,South Africa,22507,West Rand,"Censuses of 1951, 1960, 1970, 1985, 1991, 1996, 2001 and 2011.",Urban Agglomeration,-26.12,27.75,1996,604.335
10361,Africa,710,South Africa,22508,Witbank,"Censuses of 1951, 1970, 1985, 1991, 1996, 2001 and 2011.",City Proper,-25.87133,29.23323,1996,162.178
10362,Africa,728,South Sudan,22577,Juba,"Censuses of 1956, 1973, 1983, 1993 and 2008.",City Proper,4.85165,31.58247,1996,133.381
10363,Africa,729,Sudan,22573,Al Gadarif,"Censuses of 1956, 1973, 1983, 1993 and 2008.",City Proper,14.03493,35.38344,1996,205.715
10364,Africa,729,Sudan,22575,Al Obeid (Al Ubayyid),"Censuses of 1956, 1973, 1983, 1993 and 2008.",City Proper,13.18416667,30.21666667,1996,250.36
10365,Africa,729,Sudan,22579,Al-Khartum (Khartoum),"Censuses of 1956, 1973, 1983, 1993 and 2008.",Urban Agglomeration,15.55177,32.53241,1996,3167.462
10366,Africa,729,Sudan,22578,Kassala,"Censuses of 1956, 1973, 1983, 1993 and 2008.",City Proper,15.45099,36.39998,1996,247.026
10367,Africa,729,Sudan,22582,Nyala,"Censuses of 1956, 1973, 1983, 1993 and 2008.",City Proper,12.05,24.88333,1996,268.12
10368,Africa,729,Sudan,22583,Port Sudan (Bur Sudan),"Censuses of 1956, 1973, 1983, 1993 and 2008.",City Proper,19.619521,37.21238,1996,324.915
10369,Africa,729,Sudan,22585,Wad Medani,"Censuses of 1956, 1973, 1983, 1993 and 2008.",City Proper,14.40118,33.51989,1996,226.068
10370,Africa,768,Togo,22628,Lomé,"Censuses of 1970, 1981 and 2010; Estimates for 1988 and 2005; Sample Survey of 1961.",Urban Agglomeration,6.13748,1.21227,1996,836.887
10371,Africa,788,Tunisia,22644,Safaqis,"Censuses of 1956, 1966, 1975, 1984, 2004 and 2014.",Urban Agglomeration,34.748471,10.756162,1996,450.649
10372,Africa,788,Tunisia,22646,Tunis,"Censuses of 1956, 1966, 1984, 1994, 2004 and 2014.",Urban Agglomeration,36.81897,10.16579,1996,1713.7
10373,Africa,800,Uganda,22744,Kampala,"Censuses of 1959, 1969, 1980, 1991 and 2014.",Urban Agglomeration,0.31628,32.58219,1996,1013.026
10374,Africa,834,United Republic of Tanzania,22893,Arusha,"Censuses of 1957, 1967, 1978, 1988, 2002 and 2012.",City Proper,-3.36667,36.68333,1996,199.318
10375,Africa,834,United Republic of Tanzania,22894,Dar es Salaam,"Censuses of 1952, 1957, 1967, 1978, 1988, 2002 and 2012.",Urban Agglomeration,-6.82349,39.26951,1996,1911.148
10376,Africa,834,United Republic of Tanzania,22897,Mbeya,"Censuses of 1957, 1967, 1978, 1988, 2002 and 2012.",City Proper,-8.9,33.45,1996,180.877
10377,Africa,834,United Republic of Tanzania,22898,Morogoro,"Censuses of 1957, 1967, 1978, 1988, 2002 and 2012.",City Proper,-6.81667,37.66667,1996,162.692
10378,Africa,834,United Republic of Tanzania,22899,Mwanza,"Censuses of 1957, 1967, 1978, 1988, 2002 and 2012.",City Proper,-2.51667,32.9,1996,271.277
10379,Africa,834,United Republic of Tanzania,23558,Songea,"Censuses of 1957, 1967, 1978, 1988, 2002 and 2012.",City Proper,-10.68333,35.65,1996,75.205
10380,Africa,834,United Republic of Tanzania,22903,Zanzibar,"Censuses of 1957, 1967, 1978, 1988, 2002 and 2012.",City Proper,-6.16394,39.19793,1996,235.15
10381,Africa,894,Zambia,23274,Kitwe,"Censuses of 1963, 1969, 1980, 1990, 2000 and 2010.",City Proper,-12.8166667,28.2,1996,352.703
10382,Africa,894,Zambia,23277,Lusaka,"Censuses of 1950, 1963, 1969, 1980, 1990, 2000 and 2010.",Urban Agglomeration,-15.413374,28.277148,1996,933.641
10383,Africa,894,Zambia,23279,Ndola,"Censuses of 1963, 1969, 1980, 1990, 2000 and 2010.",City Proper,-12.95867,28.63659,1996,357.284
10384,Africa,716,Zimbabwe,22510,Bulawayo,"Censuses of 1951, 1956, 1962, 1973, 1982, 1992, 2002 and 2012; Estimates for 1969 and 1972.",City Proper,-20.15,28.58333,1996,642.438
10385,Africa,716,Zimbabwe,22511,Chitungwiza,"Censuses of 1982, 1992, 2002 and 2012.",City Proper,-18.01274,31.07555,1996,292.696
10386,Africa,716,Zimbabwe,22513,Harare,"Censuses of 1951, 1956, 1969, 1982, 1992, 2002 and 2012; Estimates for 1972 and 1973.",City Proper,-17.82935,31.05389,1996,1279.077
10387,Africa,12,Algeria,20009,Annaba,"Censuses of 1954, 1966, 1977, 1987, 1998 and 2008.",Urban Agglomeration,36.9,7.76667,1997,329.176
10388,Africa,12,Algeria,20011,Batna,"Censuses of 1954, 1966, 1977, 1987, 1998 and 2011.",City Proper,35.55597,6.17414,1997,236.467
10389,Africa,12,Algeria,20015,Blida,"Censuses of 1954, 1966, 1977, 1987, 1998 and 2008.",Urban Agglomeration,36.480781,2.831943,1997,241.423
10390,Africa,12,Algeria,20006,El Djazaïr  (Algiers),"Censuses of 1954, 1960, 1966, 1977, 1987, 1998 and 2008.",Urban Agglomeration,36.7525,3.04197,1997,2048.125
10391,Africa,12,Algeria,20020,El Djelfa,"Censuses of 1977, 1987, 1998 and 2008.",Urban Agglomeration,34.67279,3.263,1997,150.119
10392,Africa,12,Algeria,20019,Qacentina,"Censuses of 1954, 1966, 1977, 1987, 1998 and 2008.",Urban Agglomeration,36.354921,6.607293,1997,475.914
10393,Africa,12,Algeria,20037,Sétif,"Censuses of 1954, 1966, 1977, 1987, 1998 and 2008.",City Proper,36.19112,5.41373,1997,207.846
10394,Africa,12,Algeria,20035,Wahran (Oran),"Censuses of 1954, 1966, 1977, 1987, 1998 and 2008.",Urban Agglomeration,35.69111,-0.64167,1997,725.154
10395,Africa,24,Angola,895000001,Benguela,"Censuses of 1960, 1970 and 2014; Estimates for 1950 and 1983; UN Estimate for 1993.",Urban Agglomeration,-12.576,13.405,1997,276.422
10396,Africa,24,Angola,204043,Cabinda,"Censuses of 1960, 1970 and 2014; UN Estimate for 1993.",Urban Agglomeration,-5.55,12.2,1997,218.342
10397,Africa,24,Angola,895000011,Cuito,Censuses of 1970 and 2014; Estimate for 1950.,City Proper,-12.383,16.933,1997,113.725
10398,Africa,24,Angola,20050,Huambo,"Censuses of 1960, 1970 and 2014; Estimates for 1950, 1983 and 1993.",Urban Agglomeration,-12.77611,15.73917,1997,431.668
10399,Africa,24,Angola,895000000,Lobito,"Censuses of 1960, 1970 and 2014; Estimates for 1950 and 1983.",Urban Agglomeration,-12.364,13.536,1997,222.523
10400,Africa,24,Angola,20049,Luanda,"Censuses of 1960, 1970, 1983 and 2014; Estimates for 1950, 1993 and 2018.",Urban Agglomeration,-8.83682,13.23432,1997,2342.847
10401,Africa,24,Angola,204044,Lubango,"Censuses of 1960, 1970 and 2014; Estimate for 1950; UN Estimate for 1993.",Urban Agglomeration,-14.91717,13.4925,1997,246.924
10402,Africa,24,Angola,895000004,Malanje,"Censuses of 1960, 1970 and 2014; Estimate for 1950.",Urban Agglomeration,-9.54,16.341,1997,161.924
10403,Africa,24,Angola,895000012,Uige,"Censuses of 1960, 1970 and 2014.",City Proper,-7.1069,15.4406,1997,89.668
10404,Africa,204,Benin,204024,Abomey-Calavi,"Censuses of 1979, 1992, 2002 and 2013.",Urban Agglomeration,6.44852,2.35566,1997,204.28
10405,Africa,204,Benin,20888,Cotonou,"Censuses of 1979, 1992, 2002 and 2013; Estimates for 1951, 1956 and 1965; Sample Survey of 1961.",City Proper,6.36536,2.41833,1997,602.55
10406,Africa,204,Benin,20889,Djougou,"Censuses of 1979, 1992, 2002 and 2013; Sample Survey of 1961.",Urban Agglomeration,9.70853,1.66598,1997,157.711
10407,Africa,204,Benin,20890,Parakou,"Censuses of 1979, 1992, 2002 and 2013; Sample Survey of 1961.",City Proper,9.33716,2.63031,1997,126.379
10408,Africa,854,Burkina Faso,23191,Bobo-Dioulasso,"Censuses of 1951, 1960, 1975, 1985, 1996 and 2006; Estimate for 2015.",City Proper,11.17715,-4.2979,1997,317.772
10409,Africa,854,Burkina Faso,23192,Ouagadougou,"Censuses of 1951, 1960, 1975, 1985, 1996 and 2006; Estimate for 2015; Sample Survey of 1968.",City Proper,12.36423,-1.53834,1997,739.213
10410,Africa,108,Burundi,20340,Bujumbura,"Censuses of 1979, 1990 and 2008; Estimates for 1970 and 2003; Register of 1950; Sample Survey of 1965.",City Proper,-3.3822,29.3644,1997,297.71
10411,Africa,120,Cameroon,20360,Bafoussam,"Censuses of 1976, 1987 and 2005; Estimates for 1965 and 1970.",City Proper,5.47366,10.41786,1997,170.587
10412,Africa,120,Cameroon,20361,Bamenda,"Censuses of 1976, 1987 and 2005; Estimates for 1965 and 1970.",City Proper,5.95266,10.15824,1997,180.285
10413,Africa,120,Cameroon,20362,Douala,"Censuses of 1955, 1976, 1987 and 2005; Sample Survey of 1964.",Urban Agglomeration,4.04827,9.70428,1997,1297.989
10414,Africa,120,Cameroon,20363,Garoua,"Censuses of 1976 and 1987; Estimates for 1965, 1970 and 2005.",City Proper,9.3,13.4,1997,187.735
